     Depth,PVelocity,SVelocity
31.89,6756.76,3731.34
31.94,6756.76,3787.88
31.99,6410.26,3787.88
32.04,6410.26,3787.88
32.09,6578.95,3787.88
32.14,6578.95,3731.34
32.19,6578.95,3676.47
32.24,6578.95,3676.47
32.29,6578.95,3623.19
32.34,6578.95,3623.19
32.39,6410.26,3623.19
32.44,6410.26,3676.47
32.49,6578.95,3676.47
32.54,6578.95,3676.47
32.59,6578.95,3731.34
32.64,6578.95,3731.34
32.69,6097.56,3787.88
32.74,6410.26,3787.88
32.79,6578.95,3787.88
32.84,6578.95,3787.88
32.89,6756.76,3846.15
32.94,6578.95,3846.15
32.99,6756.76,3846.15
33.04,6756.76,3846.15
33.09,6944.44,3846.15
33.14,6944.44,3846.15
33.19,6756.76,3846.15
33.24,6578.95,3846.15
33.29,6756.76,3846.15
33.34,6944.44,3846.15
33.39,6756.76,3787.88
33.44,6578.95,3787.88
33.49,6756.76,3787.88
33.54,6578.95,3787.88
33.59,6410.26,3787.88
33.64,6410.26,3787.88
33.69,6578.95,3787.88
33.74,6578.95,3787.88
33.79,6410.26,3787.88
33.84,6944.44,3787.88
33.89,6578.95,3787.88
33.94,6756.76,3787.88
33.99,6756.76,3787.88
34.04,6944.44,3787.88
34.09,6944.44,3787.88
34.14,6410.26,3731.34
34.19,6756.76,3731.34
34.24,6756.76,3731.34
34.29,6578.95,3731.34
34.34,6410.26,3731.34
34.39,6250,3731.34
34.44,6578.95,3731.34
34.49,6756.76,3731.34
34.54,6578.95,3787.88
34.59,6756.76,3787.88
34.64,6944.44,3787.88
34.69,6578.95,3787.88
34.74,6756.76,3787.88
34.79,6756.76,3787.88
34.84,6578.95,3787.88
34.89,6410.26,3787.88
34.94,6410.26,3731.34
34.99,6097.56,3731.34
35.04,6410.26,3731.34
35.09,6262.63,3731.34
35.14,6756.76,3731.34
35.19,6410.26,3731.34
35.24,6578.95,3731.34
35.29,6410.26,3676.47
35.34,6756.76,3676.47
35.39,6097.56,3676.47
35.44,6410.26,3623.19
35.49,6097.56,3571.43
35.54,6250,3521.13
35.59,5813.95,3521.13
35.64,6097.56,3472.22
35.69,6097.56,3472.22
35.74,6097.56,3472.22
35.79,5952.38,3472.22
35.84,6410.26,3521.13
35.89,6250,3571.43
35.94,6756.76,3623.19
35.99,6262.63,3623.19
36.04,6262.63,3676.47
36.09,5681.82,3676.47
36.14,6097.56,3676.47
36.19,6097.56,3676.47
36.24,6578.95,3676.47
36.29,6250,3676.47
36.34,6097.56,3623.19
36.39,6097.56,3623.19
36.44,6410.26,3623.19
36.49,6410.26,3623.19
36.54,6578.95,3623.19
36.59,6410.26,3623.19
36.64,6250,3623.19
36.69,6578.95,3676.47
36.74,6756.76,3623.19
36.79,5813.95,3623.19
36.84,6410.26,3623.19
36.89,6250,3571.43
36.94,6097.56,3521.13
36.99,6250,3521.13
37.04,6097.56,3521.13
