Depth,PVelocity,SVelocity
20.14,7352.94,3731.34
20.19,7352.94,3731.34
20.24,7352.94,3731.34
20.29,7142.86,3731.34
20.34,7142.86,3731.34
20.39,7142.86,3731.34
20.44,7142.86,3731.34
20.49,7142.86,3676.47
20.54,7142.86,3676.47
20.59,7142.86,3676.47
20.64,7142.86,3676.47
20.69,6944.44,3676.47
20.74,6944.44,3623.19
20.79,6944.44,3623.19
20.84,6944.44,3571.43
20.89,6944.44,3571.43
20.94,6944.44,3521.13
20.99,6756.76,3521.13
21.04,6756.76,3472.22
21.09,6756.76,3472.22
21.14,6756.76,3424.66
21.19,6578.95,3424.66
21.24,6578.95,3378.38
21.29,6578.95,3378.38
21.34,6578.95,3333.33
21.39,6410.26,3333.33
21.44,6410.26,3333.33
21.49,6410.26,3333.33
21.54,6410.26,3333.33
21.59,6410.26,3333.33
21.64,6410.26,3333.33
21.69,6410.26,3333.33
21.74,6410.26,3333.33
21.79,6410.26,3333.33
21.84,6410.26,3333.33
21.89,6410.26,3333.33
21.94,6410.26,3333.33
21.99,6410.26,3378.38
22.04,6410.26,3378.38
22.09,6410.26,3378.38
22.14,6410.26,3378.38
22.19,6410.26,3424.66
22.24,6578.95,3424.66
22.29,6578.95,3424.66
22.34,6578.95,3424.66
22.39,6578.95,3424.66
22.44,6578.95,3424.66
22.49,6578.95,3424.66
22.54,6578.95,3424.66
22.59,6756.76,3424.66
22.64,6756.76,3424.66
22.69,6756.76,3424.66
22.74,6756.76,3424.66
22.79,6944.44,3424.66
22.84,6944.44,3378.38
22.89,6944.44,3378.38
22.94,6944.44,3378.38
22.99,6944.44,3378.38
23.04,6944.44,3378.38
23.09,6944.44,3378.38
23.14,6944.44,3378.38
23.19,6756.76,3424.66
23.24,6756.76,3424.66
23.29,6756.76,3424.66
23.34,6578.95,3424.66
23.39,6578.95,3424.66
23.44,6578.95,3472.22
23.49,6578.95,3472.22
23.54,6578.95,3472.22
23.59,6578.95,3472.22
23.64,6578.95,3424.66
23.69,6578.95,3424.66
23.74,6578.95,3424.66
23.79,6578.95,3378.38
23.84,6578.95,3378.38
23.89,6410.26,3333.33
23.94,6410.26,3333.33
23.99,6410.26,3333.33
24.04,6410.26,3289.47
24.09,6410.26,3289.47
24.14,6410.26,3246.75
24.19,6250,3246.75
24.24,6250,3205.13
24.29,6250,3205.13
24.34,6250,3205.13
24.39,6250,3205.13
24.44,6250,3205.13
24.49,6250,3205.13
24.54,6250,3205.13
24.59,6410.26,3246.75
24.64,6410.26,3246.75
24.69,6578.95,3246.75
24.74,6578.95,3289.47
24.79,6578.95,3289.47
24.84,6578.95,3289.47
24.89,6578.95,3333.33
24.94,6578.95,3333.33
24.99,6578.95,3333.33
25.04,6578.95,3378.38
25.09,6578.95,3378.38
25.14,6578.95,3378.38
25.19,6578.95,3378.38
25.24,6578.95,3378.38
25.29,6578.95,3424.66
25.34,6578.95,3424.66
25.39,6578.95,3424.66
25.44,6578.95,3378.38
