Depth,Temperature,FCond,  Depth ft
27.78,24.3187,572.008,91.1527
27.83,24.3707,570.613,91.3167
27.88,24.3187,571.684,91.4807
27.93,24.3507,570.613,91.6448
27.98,24.3707,570.816,91.8088
28.03,24.3447,571.684,91.9729
28.08,24.3707,570.29,92.1369
28.13,24.3507,571.876,92.3009
28.18,24.3967,570.816,92.465
28.23,24.3707,571.743,92.629
28.28,24.3707,570.347,92.7931
28.33,24.3707,572.067,92.9571
28.38,24.3967,570.347,93.1212
28.43,24.3787,571.743,93.2852
28.48,24.3447,570.673,93.4492
28.53,24.3967,570.861,93.6133
28.58,24.3707,571.935,93.7773
28.63,24.3967,570.538,93.9414
28.68,24.3707,572.127,94.1054
28.73,24.3967,570.538,94.2694
28.78,24.3787,572.127,94.4335
28.83,24.3967,570.879,94.5975
28.88,24.3707,572.127,94.7616
28.93,24.3967,570.538,94.9256
28.98,24.3707,572.127,95.0897
29.03,24.3787,570.729,95.2537
29.08,24.3967,570.879,95.4177
29.13,24.3967,572.127,95.5818
29.18,24.3967,570.405,95.7458
29.23,24.3707,572.319,95.9099
29.28,24.3967,570.729,96.0739
29.33,24.3707,572.319,96.238
29.38,24.3967,570.729,96.402
29.43,24.3967,572.319,96.566
29.48,24.4067,570.405,96.7301
29.53,24.3707,572.593,96.8941
29.58,24.4227,571.11,97.0582
29.63,24.3967,571.803,97.2222
29.68,24.3967,570.787,97.3862
29.73,24.3967,572.319,97.5503
29.78,24.3967,570.596,97.7143
29.83,24.4067,572.511,97.8784
29.88,24.3707,570.942,98.0424
29.93,24.4227,570.919,98.2065
29.98,24.3707,572.186,98.3705
30.03,24.4227,571.11,98.5345
30.08,24.3707,571.995,98.6986
30.13,24.4227,571.11,98.8626
30.18,24.3967,572.186,99.0267
30.23,24.4227,570.787,99.1907
30.28,24.3967,572.186,99.3548
30.33,24.4487,570.787,99.5188
30.38,24.4487,571.863,99.6828
30.43,24.4627,570.141,99.8469
30.48,24.4487,572.309,100.011
30.53,24.4746,570.332,100.175
30.58,24.4487,571.731,100.339
30.63,24.4487,570.332,100.503
30.68,24.4487,572.055,100.667
30.73,24.4746,570.523,100.831
30.78,24.4627,571.731,100.995
30.83,24.4487,570.452,101.159
30.88,24.4746,570.332,101.323
30.93,24.4487,571.731,101.487
30.98,24.4746,570.523,101.651
31.03,24.4627,571.731,101.815
31.08,24.4746,570.658,101.979
31.13,24.4487,571.731,102.143
31.18,24.4746,570.523,102.308
31.23,24.4746,572.115,102.472
31.28,24.4746,570.009,102.636
31.33,24.4746,571.923,102.8
31.38,24.5006,570.391,102.964
31.43,24.4906,571.6,103.128
31.48,24.485,570.722,103.292
31.53,24.5006,571.589,103.456
31.58,24.4941,570.451,103.62
31.63,24.5266,571.129,103.784
31.68,24.5006,571.469,103.948
31.73,24.5186,570.069,104.112
31.78,24.5266,570.375,104.276
31.83,24.5266,571.853,104.44
31.88,24.5466,569.938,104.604
31.93,24.5236,572.093,104.768
31.98,24.5466,570.616,104.932
32.03,24.5526,570.234,105.096
32.08,24.5186,571.53,105.26
32.13,24.5266,570.581,105.424
32.18,24.5526,570.32,105.588
32.23,24.5266,571.53,105.752
32.28,24.5526,570.128,105.916
32.33,24.5526,571.53,106.08
32.38,24.5526,569.998,106.245
32.43,24.5266,571.53,106.409
32.48,24.5786,570.32,106.573
32.53,24.5466,571.208,106.737
32.58,24.5526,570.234,106.901
32.63,24.5466,571.722,107.065
32.68,24.5526,570.44,107.229
32.73,24.5786,569.998,107.393
32.78,24.5746,571.4,107.557
32.83,24.5786,570.093,107.721
32.88,24.5466,571.592,107.885
32.93,24.5786,570.646,108.049
32.98,24.5786,569.867,108.213
33.03,24.5786,571.4,108.377
33.08,24.6026,570.058,108.541
33.13,24.5578,571.812,108.705
33.18,24.6026,569.971,108.869
33.23,24.5786,571.812,109.033
33.28,24.6046,570.058,109.197
33.33,24.6026,571.654,109.361
33.38,24.5786,569.953,109.525
33.43,24.6306,570.25,109.689
33.48,24.6046,571.332,109.853
33.53,24.6306,569.928,110.017
33.58,24.6306,571.524,110.182
33.63,24.6306,570.181,110.346
33.68,24.6306,572.087,110.51
33.73,24.6566,570.679,110.674
33.78,24.6306,571.78,110.838
33.83,24.6566,570.372,111.002
33.88,24.6566,571.587,111.166
33.93,24.6549,569.86,111.33
33.98,24.6566,571.275,111.494
34.03,24.6566,571.78,111.658
34.08,24.6566,569.86,111.822
34.13,24.6566,571.587,111.986
34.18,24.6792,570.051,112.15
34.23,24.6566,570.975,112.314
34.28,24.6566,570.051,112.478
34.33,24.6566,571.78,112.642
34.38,24.6826,570.051,112.806
34.43,24.6566,571.458,112.97
34.48,24.6826,570.051,113.134
34.53,24.6792,571.458,113.298
34.58,24.6826,570.975,113.462
34.63,24.6826,569.922,113.626
34.68,24.6549,571.458,113.79
34.73,24.7086,569.664,113.954
34.78,24.6826,571.329,114.119
34.83,24.6826,569.73,114.283
34.88,24.6826,571.651,114.447
34.93,24.7086,569.922,114.611
34.98,24.7086,571.329,114.775
35.03,24.7086,569.792,114.939
35.08,24.6826,571.522,115.103
35.13,24.7086,570.305,115.267
35.18,24.7034,571.522,115.431
35.23,24.7086,571.034,115.595
35.28,24.7034,569.792,115.759
35.33,24.7086,571.034,115.923
35.38,24.7346,569.792,116.087
35.43,24.7277,571.393,116.251
35.48,24.7086,570.914,116.415
35.53,24.7346,569.984,116.579
35.58,24.7346,571.586,116.743
35.63,24.7346,570.047,116.907
35.68,24.7277,571.779,117.071
35.73,24.7346,569.838,117.235
35.78,24.752,571.972,117.399
35.83,24.7346,571.333,117.563
35.88,24.7277,570.239,117.727
35.93,24.752,571.633,117.891
35.98,24.7346,571.153,118.056
36.03,24.7277,570.047,118.22
36.08,24.752,571.453,118.384
36.13,24.7277,571.153,118.548
36.18,24.7606,570.017,118.712
36.23,24.752,571.458,118.876
36.28,24.7346,571.153,119.04
36.33,24.7346,570.239,119.204
36.38,24.752,571.972,119.368
36.43,24.7606,569.539,119.532
36.48,24.752,571.651,119.696
36.53,24.7346,571.333,119.86
36.58,24.7606,570.239,120.024
36.63,24.752,571.651,120.188
36.68,24.7606,569.539,120.352
36.73,24.7762,571.651,120.516
36.78,24.7346,570.854,120.68
36.83,24.7866,570.239,120.844
36.88,24.7277,571.137,121.008
36.93,24.7866,570.017,121.172
36.98,24.7606,571.329,121.336
37.03,24.7762,569.918,121.5
37.08,24.7866,570.854,121.664
37.13,24.7606,571.522,121.828
37.18,24.8005,570.11,121.993
37.23,24.7606,570.914,122.157
37.28,24.7866,570.11,122.321
37.33,24.8005,571.522,122.485
37.38,24.752,570.914,122.649
37.43,24.8126,569.897,122.813
37.48,24.8005,571.202,122.977
37.53,24.7866,570.914,123.141
37.58,24.8386,569.79,123.305
37.63,24.7866,570.881,123.469
37.68,24.8126,569.982,123.633
37.73,24.8005,571.395,123.797
37.78,24.8386,569.479,123.961
37.83,24.8005,571.267,124.125
37.88,24.8126,571.094,124.289
37.93,24.8248,569.662,124.453
37.98,24.7866,570.795,124.617
38.03,24.8386,569.982,124.781
38.08,24.8248,570.881,124.945
38.13,24.8005,570.615,125.109
38.18,24.8386,569.479,125.273
38.23,24.8248,571.074,125.437
38.28,24.8386,570.795,125.601
38.33,24.8126,569.343,125.766
38.38,24.8386,571.781,125.93
38.43,24.8248,569.343,126.094
38.48,24.8126,570.975,126.258
38.53,24.8386,570.046,126.422
38.58,24.8248,571.267,126.586
38.63,24.8126,571.155,126.75
38.68,24.849,570.046,126.914
38.73,24.8126,570.856,127.078
38.78,24.8386,570.239,127.242
38.83,24.849,571.46,127.406
38.88,24.8126,571.036,127.57
38.93,24.849,570.046,127.734
38.98,24.8126,571.036,127.898
39.03,24.8386,570.239,128.062
39.08,24.849,571.654,128.226
39.13,24.8386,571.036,128.39
39.18,24.8386,569.919,128.554
39.23,24.849,571.654,128.718
39.28,24.8646,569.419,128.882
39.33,24.8386,571.526,129.046
39.38,24.849,569.919,129.21
39.43,24.8646,571.396,129.374
39.48,24.8248,571.526,129.538
39.53,24.8646,570.076,129.703
39.58,24.8733,571.526,129.867
39.63,24.8386,570.917,130.031
39.68,24.8646,570.303,130.195
39.73,24.8248,571.72,130.359
39.78,24.8646,570.256,130.523
39.83,24.8646,571.72,130.687
39.88,24.8646,569.983,130.851
39.93,24.849,571.526,131.015
39.98,24.8386,571.396,131.179
40.03,24.8733,570.303,131.343
40.08,24.8386,571.098,131.507
40.13,24.8646,570.303,131.671
40.18,24.849,571.72,131.835
40.23,24.8386,571.577,131.999
40.28,24.8733,570.496,132.163
40.33,24.8386,571.278,132.327
